stock_id,date,deal_change,follow_change,tweet_change
SH600161,2018-07-26,0.0,137.0,26.0
SZ000728,2018-07-26,0.0,-5.0,
SH600588,2018-07-26,0.0,29.0,-10274.0
SZ300498,2018-07-26,0.0,34.0,21.0
SZ002589,2018-07-26,0.0,,1551.0
SZ300452,2018-07-26,1.0,,
SZ000776,2018-07-26,0.0,11.0,
SZ300216,2018-07-26,0.0,-10.0,-16355.0
SZ000868,2018-07-26,4.0,34.0,-2416.0
SH600993,2018-07-26,0.0,27.0,7.0
SH600183,2018-07-26,0.0,89.0,27.0
SZ000413,2018-07-26,0.0,-4.0,2.0
SZ000069,2018-07-26,0.0,20.0,6.0
SZ000732,2018-07-26,0.0,15.0,1047.0
SZ000050,2018-07-26,-1.0,33.0,12.0
SZ300053,2018-07-26,0.0,4.0,
SH600188,2018-07-26,0.0,114.0,5463.0
SZ000799,2018-07-26,0.0,16.0,-7086.0
SZ000710,2018-07-26,0.0,-5.0,2875.0
SH600522,2018-07-26,0.0,-4.0,5.0
SZ300078,2018-07-26,0.0,6.0,1.0
SZ002302,2018-07-26,0.0,20.0,1060.0
SH601628,2018-07-26,1.0,16.0,-15571.0
SZ000636,2018-07-26,1.0,179.0,98.0
SZ000568,2018-07-26,1.0,43.0,2.0
SH600699,2018-07-26,0.0,42.0,15096.0
SZ002242,2018-07-26,0.0,91.0,14664.0
SZ000917,2018-07-26,0.0,-10.0,4.0
SZ000932,2018-07-26,1.0,200.0,89.0
SH600874,2018-07-26,0.0,10.0,0.0
SH601919,2018-07-26,0.0,8.0,2.0
SH600062,2018-07-26,0.0,9.0,
SH600085,2018-07-26,0.0,110.0,1.0
SH603369,2018-07-26,0.0,12.0,-1322.0
SZ300618,2018-07-26,0.0,-31.0,7.0
SH601111,2018-07-26,0.0,55.0,9.0
SH600267,2018-07-26,0.0,17.0,23.0
SZ000831,2018-07-26,0.0,-9.0,2.0
SH600967,2018-07-26,1.0,,
SH601818,2018-07-26,0.0,7.0,0.0
SZ300624,2018-07-26,2.0,,3.0
SZ000039,2018-07-26,1.0,4.0,12051.0
SZ300433,2018-07-26,1.0,-12.0,-4319.0
SZ002372,2018-07-26,0.0,12.0,4422.0
SH601225,2018-07-26,1.0,78.0,17.0
SH600315,2018-07-26,0.0,220.0,26.0
SZ000717,2018-07-26,0.0,161.0,34.0
SH600230,2018-07-26,0.0,20.0,5.0
SH601186,2018-07-26,0.0,161.0,-21421.0
SH600919,2018-07-26,1.0,4.0,-3.0
SZ000996,2018-07-26,0.0,,6.0
SZ002271,2018-07-26,0.0,39.0,6.0
SZ002110,2018-07-26,0.0,83.0,65.0
SZ300124,2018-07-26,0.0,21.0,-8618.0
SZ000856,2018-07-26,0.0,53.0,-1038.0
SZ000735,2018-07-26,1.0,598.0,182.0
SH600271,2018-07-26,0.0,92.0,8.0
SH600704,2018-07-26,0.0,-10.0,
SZ300666,2018-07-26,0.0,3.0,5.0
SZ002215,2018-07-26,0.0,8.0,
SH600547,2018-07-26,0.0,10.0,-14789.0
SZ000977,2018-07-26,2.0,161.0,39.0
SH601375,2018-07-26,0.0,,
SH600256,2018-07-26,0.0,16.0,18.0
SH603288,2018-07-26,0.0,43.0,5.0
SH600755,2018-07-26,0.0,9.0,3.0
SH601992,2018-07-26,0.0,13.0,3566.0
SH601878,2018-07-26,0.0,,
SH603527,2018-07-26,0.0,,
SZ002056,2018-07-26,0.0,-11.0,1.0
SH600535,2018-07-26,0.0,55.0,11.0
SH600507,2018-07-26,0.0,21.0,-2169.0
SZ300003,2018-07-26,0.0,113.0,11.0
SZ000513,2018-07-26,0.0,26.0,10.0
SZ000425,2018-07-26,0.0,131.0,-8723.0
SH600566,2018-07-26,0.0,14.0,11.0
SH600584,2018-07-26,0.0,19.0,7720.0
SH600348,2018-07-26,0.0,,-2152.0
SZ300595,2018-07-26,0.0,,1.0
SZ002202,2018-07-26,0.0,43.0,5.0
SZ002001,2018-07-26,0.0,45.0,5367.0
SH601211,2018-07-26,0.0,3.0,
SH600876,2018-07-26,2.0,136.0,11086.0
SZ000581,2018-07-26,0.0,22.0,7918.0
SH601788,2018-07-26,0.0,8.0,
SZ300107,2018-07-26,0.0,,-125.0
SZ000166,2018-07-26,0.0,15.0,
SH600760,2018-07-26,0.0,21.0,5.0
SZ002673,2018-07-26,0.0,37.0,
SZ000672,2018-07-26,0.0,,1683.0
SZ002407,2018-07-26,0.0,-19.0,2.0
SZ002182,2018-07-26,0.0,4.0,-1.0
SH603858,2018-07-26,0.0,,
SZ002038,2018-07-26,0.0,244.0,30.0
SH600873,2018-07-26,0.0,56.0,21.0
SH600651,2018-07-26,0.0,,
SZ002158,2018-07-26,0.0,,-1.0
SZ002307,2018-07-26,0.0,98.0,10.0
SH601238,2018-07-26,0.0,54.0,-4204.0
SH600567,2018-07-26,0.0,8.0,31.0
SH601002,2018-07-26,0.0,-2.0,
SH600383,2018-07-26,0.0,-6.0,7.0
SZ300431,2018-07-26,0.0,-15.0,3.0
SH600837,2018-07-26,1.0,47.0,
SZ002510,2018-07-26,0.0,,2900.0
SH601888,2018-07-26,0.0,206.0,56.0
SH600123,2018-07-26,0.0,5.0,
SH600875,2018-07-26,0.0,2.0,
SZ002148,2018-07-26,0.0,,
SH600153,2018-07-26,0.0,6.0,
SH600498,2018-07-26,2.0,36.0,4099.0
SH600497,2018-07-26,0.0,-2.0,-1.0
SH600581,2018-07-26,0.0,103.0,21.0
SH601212,2018-07-26,0.0,,-10.0
SH601233,2018-07-26,0.0,,1669.0
SZ002714,2018-07-26,2.0,24.0,12.0
SZ000878,2018-07-26,0.0,24.0,8230.0
SH600125,2018-07-26,0.0,3.0,6377.0
SH601857,2018-07-26,0.0,24.0,25.0
SZ000537,2018-07-26,0.0,-10.0,1799.0
SZ000876,2018-07-26,0.0,-4.0,13276.0
SZ000429,2018-07-26,0.0,,
SZ002457,2018-07-26,0.0,15.0,2.0
SZ002807,2018-07-26,0.0,,-1.0
SH601003,2018-07-26,2.0,83.0,50.0
SZ000100,2018-07-26,0.0,18.0,25.0
SZ300055,2018-07-26,0.0,3.0,
SZ002422,2018-07-26,0.0,126.0,25.0
SZ300156,2018-07-26,1.0,32.0,20.0
SZ000997,2018-07-26,0.0,-2.0,16547.0
SH600055,2018-07-26,0.0,-5.0,2.0
SZ300024,2018-07-26,0.0,-4.0,
SZ002146,2018-07-26,1.0,-6.0,1.0
SH600536,2018-07-26,1.0,209.0,65.0
SZ002108,2018-07-26,0.0,-14.0,-9981.0
SH600060,2018-07-26,0.0,8.0,4.0
SH601989,2018-07-26,0.0,22.0,-50476.0
SH603260,2018-07-26,0.0,,-731.0
SZ300014,2018-07-26,0.0,-4.0,-5711.0
SZ000600,2018-07-26,0.0,,0.0
SZ002916,2018-07-26,0.0,,1181.0
SH601011,2018-07-26,0.0,-3.0,-2532.0
SH600025,2018-07-26,0.0,,-2.0
SH601116,2018-07-26,0.0,-8.0,-1.0
SZ000852,2018-07-26,0.0,12.0,-2.0
SZ300021,2018-07-26,0.0,,
SH600569,2018-07-26,0.0,61.0,19.0
SZ300316,2018-07-26,0.0,36.0,1687.0
SZ000540,2018-07-26,0.0,4.0,
SZ000623,2018-07-26,1.0,-9.0,-28982.0
SH600201,2018-07-26,0.0,,-2117.0
SZ002431,2018-07-26,0.0,-12.0,-8962.0
SZ300088,2018-07-26,0.0,-6.0,-7423.0
SH601228,2018-07-26,0.0,,
SH600971,2018-07-26,0.0,,2.0
SH601800,2018-07-26,1.0,305.0,122.0
SZ300244,2018-07-26,0.0,-1.0,15682.0
SZ000418,2018-07-26,1.0,18.0,8.0
SH600326,2018-07-26,1.0,169.0,37.0
SZ000519,2018-07-26,0.0,9.0,
SZ300012,2018-07-26,0.0,113.0,
SH600219,2018-07-26,0.0,7.0,-20629.0
SH600782,2018-07-26,0.0,18.0,1023.0
SZ002497,2018-07-26,0.0,-17.0,-3091.0
SH600023,2018-07-26,0.0,3.0,
SH601997,2018-07-26,0.0,-12.0,9.0
SH600206,2018-07-26,0.0,19.0,
SZ000729,2018-07-26,0.0,-21.0,2.0
SZ000959,2018-07-26,0.0,28.0,
SH600160,2018-07-26,0.0,-12.0,-4210.0
SZ000778,2018-07-26,0.0,3.0,1.0
SH600388,2018-07-26,0.0,7.0,
SZ300699,2018-07-26,0.0,3.0,47.0
SZ002821,2018-07-26,0.0,1.0,9.0
SZ002371,2018-07-26,1.0,44.0,1809.0
SZ000999,2018-07-26,0.0,13.0,3.0
SZ300369,2018-07-26,0.0,-7.0,2.0
SZ000789,2018-07-26,1.0,,-1863.0
SH600501,2018-07-26,0.0,,
SZ000877,2018-07-26,0.0,87.0,-2264.0
SH600015,2018-07-26,0.0,9.0,
SH601699,2018-07-26,0.0,14.0,4.0
SZ002600,2018-07-26,0.0,-1.0,2.0
SH600008,2018-07-26,-1.0,-1.0,3.0
SZ300073,2018-07-26,0.0,-33.0,6100.0
SH600221,2018-07-26,0.0,104.0,3.0
SZ300484,2018-07-26,0.0,-13.0,-5.0
SH603027,2018-07-26,0.0,,935.0
SH600312,2018-07-26,0.0,-7.0,1.0
SH600110,2018-07-26,0.0,,6.0
SZ002770,2018-07-26,0.0,-12.0,
SZ300236,2018-07-26,0.0,90.0,11.0
SH600172,2018-07-26,0.0,-23.0,17735.0
SZ002354,2018-07-26,0.0,,2.0
SZ002273,2018-07-26,0.0,1.0,-17921.0
SZ300612,2018-07-26,0.0,,
SH600486,2018-07-26,0.0,27.0,0.0
SH600521,2018-07-26,0.0,77.0,47.0
SH603559,2018-07-26,0.0,,1.0
SZ002249,2018-07-26,0.0,2.0,-4321.0
SZ000401,2018-07-26,3.0,338.0,132.0
SZ000525,2018-07-26,0.0,,
SZ002032,2018-07-26,0.0,61.0,13.0
SH603881,2018-07-26,0.0,,-1188.0
SZ002376,2018-07-26,0.0,18.0,
SZ002677,2018-07-26,0.0,32.0,43.0
SZ002635,2018-07-26,2.0,215.0,11067.0
SZ002858,2018-07-26,0.0,,
SZ002153,2018-07-26,1.0,44.0,7043.0
SZ300168,2018-07-26,0.0,-6.0,-1.0
SZ300232,2018-07-26,0.0,0.0,3544.0
SZ300137,2018-07-26,0.0,5.0,0.0
SH601678,2018-07-26,0.0,,
SZ002050,2018-07-26,0.0,17.0,3.0
SZ000043,2018-07-26,0.0,-5.0,
SZ002074,2018-07-26,0.0,6.0,9.0
SZ002284,2018-07-26,0.0,-8.0,
SZ300371,2018-07-26,0.0,,
SZ002281,2018-07-26,0.0,-8.0,2990.0
SZ002233,2018-07-26,2.0,,
SH601727,2018-07-26,0.0,-11.0,0.0
SZ002246,2018-07-26,0.0,,-826.0
SZ300304,2018-07-26,0.0,,0.0
SZ300253,2018-07-26,0.0,61.0,-8598.0
SH600138,2018-07-26,0.0,9.0,
SZ002792,2018-07-26,0.0,,
SZ300083,2018-07-26,0.0,-8.0,-2.0
SZ000869,2018-07-26,0.0,5.0,-18459.0
SH600171,2018-07-26,0.0,5.0,
SZ300223,2018-07-26,1.0,-13.0,11.0
SH603648,2018-07-26,0.0,,3.0
SH600999,2018-07-26,0.0,18.0,
SZ000987,2018-07-26,0.0,-1.0,
SZ002739,2018-07-26,0.0,-9.0,-18773.0
SZ000507,2018-07-26,0.0,-4.0,0.0
SZ002410,2018-07-26,0.0,57.0,15.0
SZ000898,2018-07-26,0.0,49.0,13.0
SZ002156,2018-07-26,0.0,12.0,3574.0
SZ002152,2018-07-26,0.0,8.0,
SZ002636,2018-07-26,5.0,,-4.0
SH600489,2018-07-26,1.0,5.0,
SZ002841,2018-07-26,1.0,,
SH600141,2018-07-26,0.0,,1760.0
SH600594,2018-07-26,0.0,-7.0,
SH600881,2018-07-26,0.0,-10.0,-10.0
SZ000036,2018-07-26,0.0,,
SZ000825,2018-07-26,0.0,-5.0,5.0
SH601021,2018-07-26,0.0,-2.0,
SZ000923,2018-07-26,0.0,12.0,1.0
SH600018,2018-07-26,0.0,10.0,6.0
SZ002507,2018-07-26,0.0,112.0,42.0
SH600720,2018-07-26,0.0,29.0,2.0
SZ300273,2018-07-26,0.0,-7.0,
SH600216,2018-07-26,0.0,12.0,
SZ000970,2018-07-26,0.0,-14.0,4396.0
SZ002044,2018-07-26,0.0,36.0,-9470.0
SH600325,2018-07-26,0.0,-11.0,14.0
SZ002680,2018-07-26,0.0,718.0,634.0
SH600740,2018-07-26,0.0,156.0,2959.0
SZ002500,2018-07-26,0.0,-5.0,
SH600645,2018-07-26,1.0,66.0,12008.0
SZ300367,2018-07-26,0.0,0.0,
SZ002555,2018-07-26,0.0,14.0,7005.0
SZ300347,2018-07-26,0.0,47.0,14.0
SZ002408,2018-07-26,0.0,,
SZ002847,2018-07-26,0.0,,859.0
SZ002350,2018-07-26,0.0,,-1.0
SH603986,2018-07-26,1.0,49.0,6.0
SH601216,2018-07-26,0.0,9.0,4.0
SZ002737,2018-07-26,0.0,,
SZ300058,2018-07-26,0.0,608.0,70.0
SZ300047,2018-07-26,0.0,9.0,
SZ002351,2018-07-26,0.0,,
SH601069,2018-07-26,0.0,25.0,15.0
SH603458,2018-07-26,0.0,,
SZ000060,2018-07-26,0.0,13.0,2.0
SZ002925,2018-07-26,0.0,,687.0
SZ300450,2018-07-26,0.0,-15.0,-5532.0
SH600409,2018-07-26,0.0,8.0,3.0
SZ000066,2018-07-26,0.0,39.0,-3773.0
SH601599,2018-07-26,0.0,,
SZ300315,2018-07-26,0.0,5.0,7.0
SZ002440,2018-07-26,0.0,-2.0,2.0
SH603969,2018-07-26,0.0,,11.0
SZ002078,2018-07-26,0.0,33.0,-3303.0
SZ300113,2018-07-26,0.0,1.0,10.0
SZ300133,2018-07-26,0.0,-7.0,1.0
SZ300344,2018-07-26,0.0,,0.0
SZ002043,2018-07-26,0.0,-10.0,-2.0
SZ300009,2018-07-26,0.0,12.0,8.0
SH600801,2018-07-26,1.0,148.0,34.0
SH603966,2018-07-26,1.0,,
SZ300415,2018-07-26,0.0,,8.0
SZ002907,2018-07-26,0.0,,0.0
SZ000960,2018-07-26,0.0,6.0,3.0
SZ000998,2018-07-26,0.0,7.0,
SZ002262,2018-07-26,1.0,38.0,5.0
SH600803,2018-07-26,1.0,,1.0
SH603160,2018-07-26,2.0,63.0,12.0
SH600209,2018-07-26,1.0,,2278.0
SH600977,2018-07-26,0.0,,2485.0
SZ002194,2018-07-26,0.0,,0.0
SZ300115,2018-07-26,0.0,-10.0,3.0
SZ300182,2018-07-26,0.0,3.0,2.0
SZ300601,2018-07-26,4.0,,488.0
SH600373,2018-07-26,0.0,28.0,-4952.0
SZ000955,2018-07-26,0.0,,
SH600282,2018-07-26,0.0,30.0,11.0
SZ000635,2018-07-26,0.0,,-2966.0
SH600418,2018-07-26,0.0,17.0,-8421.0
SH600295,2018-07-26,0.0,,1775.0
SZ002475,2018-07-26,0.0,20.0,6.0
SZ002542,2018-07-26,0.0,,-1230.0
SH603868,2018-07-26,1.0,,58.0
SZ002424,2018-07-26,1.0,19.0,2.0
SZ000681,2018-07-26,0.0,49.0,-5780.0
SZ000402,2018-07-26,0.0,-6.0,4.0
SH600377,2018-07-26,0.0,0.0,
SH603306,2018-07-26,0.0,,-4506.0
SH600009,2018-07-26,0.0,91.0,21.0
SZ002264,2018-07-26,0.0,-6.0,3.0
SZ002308,2018-07-26,0.0,1.0,
SZ002716,2018-07-26,0.0,-4.0,
SZ300098,2018-07-26,0.0,-2.0,-3091.0
SH600988,2018-07-26,1.0,35.0,
SH600800,2018-07-26,0.0,,
SZ002873,2018-07-26,0.0,,
SH600661,2018-07-26,0.0,,
SH600793,2018-07-26,0.0,,
SH600958,2018-07-26,0.0,-1.0,
SZ002517,2018-07-26,0.0,40.0,
SZ002092,2018-07-26,0.0,-11.0,-5060.0
SH600843,2018-07-26,0.0,,
SH600809,2018-07-26,0.0,11.0,-4146.0
SZ002601,2018-07-26,0.0,5.0,-4557.0
SZ300274,2018-07-26,0.0,28.0,1.0
SZ300326,2018-07-26,0.0,,
SH600664,2018-07-26,0.0,1.0,-3853.0
SH601618,2018-07-26,0.0,15.0,
SZ300589,2018-07-26,0.0,,
SH603833,2018-07-26,0.0,,383.0
SZ002234,2018-07-26,0.0,29.0,0.0
SZ002222,2018-07-26,0.0,-19.0,2.0
SZ300222,2018-07-26,0.0,3.0,1.0
SZ300207,2018-07-26,0.0,-2.0,
SH600100,2018-07-26,0.0,-13.0,3.0
SZ002128,2018-07-26,0.0,,11.0
SH600698,2018-07-26,0.0,,898.0
SH600166,2018-07-26,0.0,7.0,1.0
SH601008,2018-07-26,0.0,-6.0,1.0
SZ002293,2018-07-26,0.0,5.0,
SZ300212,2018-07-26,0.0,39.0,-3806.0
SH600208,2018-07-26,0.0,1.0,2.0
SZ002020,2018-07-26,0.0,21.0,-3460.0
SZ000800,2018-07-26,1.0,10.0,-5.0
SH600789,2018-07-26,0.0,191.0,120.0
SH601369,2018-07-26,0.0,-3.0,
SZ002675,2018-07-26,0.0,,
SH600022,2018-07-26,0.0,4.0,
SH600108,2018-07-26,0.0,-7.0,
SZ000157,2018-07-26,0.0,30.0,-12820.0
SZ300616,2018-07-26,0.0,,5.0
SZ000823,2018-07-26,0.0,,
SH600970,2018-07-26,0.0,24.0,3761.0
SH600549,2018-07-26,1.0,6.0,0.0
SH603603,2018-07-26,0.0,,2.0
SZ002176,2018-07-26,0.0,9.0,1.0
SH600694,2018-07-26,0.0,-10.0,
SH600596,2018-07-26,1.0,-3.0,58.0
SH603505,2018-07-26,0.0,,2.0
SZ002184,2018-07-26,0.0,,
SH600426,2018-07-26,1.0,,2215.0
SZ002174,2018-07-26,1.0,32.0,6.0
SH601108,2018-07-26,1.0,,-1001.0
SZ300327,2018-07-26,0.0,7.0,-24.0
SZ300487,2018-07-26,0.0,-23.0,-2.0
SZ300474,2018-07-26,0.0,-4.0,-2832.0
SH603188,2018-07-26,1.0,,
SZ000615,2018-07-26,0.0,,0.0
SH600909,2018-07-26,0.0,,
SH600477,2018-07-26,0.0,68.0,9.0
SZ000670,2018-07-26,0.0,49.0,10.0
SH600026,2018-07-26,0.0,-5.0,
SZ000011,2018-07-26,0.0,,
SZ000501,2018-07-26,1.0,10.0,
SH600895,2018-07-26,0.0,-12.0,
SH600038,2018-07-26,0.0,8.0,
SZ002624,2018-07-26,0.0,22.0,6089.0
SZ002439,2018-07-26,0.0,-5.0,-9109.0
SH601326,2018-07-26,0.0,,
SH600170,2018-07-26,0.0,15.0,
SZ002795,2018-07-26,0.0,19.0,15.0
SH600252,2018-07-26,0.0,0.0,
SH603387,2018-07-26,2.0,,-362.0
SZ002125,2018-07-26,0.0,,
SZ300353,2018-07-26,2.0,-11.0,2233.0
SH601231,2018-07-26,0.0,,
SZ002665,2018-07-26,0.0,-3.0,
SH603816,2018-07-26,0.0,,5.0
SZ002139,2018-07-26,1.0,-10.0,9.0
SZ000059,2018-07-26,0.0,,
SH603444,2018-07-26,0.0,,-318.0
SH600056,2018-07-26,0.0,28.0,7.0
SH600739,2018-07-26,0.0,49.0,
SZ000930,2018-07-26,1.0,3.0,5.0
SH600797,2018-07-26,0.0,2.0,0.0
SZ002183,2018-07-26,0.0,0.0,-40900.0
SZ002068,2018-07-26,0.0,,3.0
SH600438,2018-07-26,0.0,,-1162.0
SH600827,2018-07-26,0.0,-4.0,
SZ000686,2018-07-26,0.0,,
SZ002643,2018-07-26,0.0,-6.0,14.0
SZ300267,2018-07-26,0.0,,-5054.0
SH601222,2018-07-26,0.0,,2.0
SH603658,2018-07-26,0.0,,
SZ002572,2018-07-26,0.0,8.0,11.0
SH600495,2018-07-26,0.0,-4.0,
SH600598,2018-07-26,0.0,-4.0,-33.0
SZ002836,2018-07-26,0.0,,0.0
SZ000936,2018-07-26,0.0,,
SH600480,2018-07-26,0.0,3.0,
SZ300633,2018-07-26,0.0,,
SZ300558,2018-07-26,0.0,,21.0
SZ002208,2018-07-26,0.0,,2898.0
SZ002709,2018-07-26,0.0,-4.0,2.0
SZ002191,2018-07-26,0.0,,
SH600435,2018-07-26,0.0,-5.0,
SH601018,2018-07-26,0.0,2.0,
SH600779,2018-07-26,0.0,121.0,53.0
SZ300044,2018-07-26,0.0,-20.0,-5280.0
SH600027,2018-07-26,0.0,11.0,
SZ002743,2018-07-26,0.0,,
SZ300750,2018-07-26,1.0,1053.0,546.0
SZ000820,2018-07-26,0.0,,11.0
SH601877,2018-07-26,0.0,2.0,
SH601890,2018-07-26,0.0,3.0,
SZ002035,2018-07-26,1.0,-32.0,11.0
SZ000887,2018-07-26,0.0,,
SH603898,2018-07-26,0.0,,-1257.0
SH603906,2018-07-26,0.0,,
SZ002930,2018-07-26,0.0,,-2351.0
SZ000553,2018-07-26,0.0,,-5791.0
SZ002138,2018-07-26,0.0,5.0,-3.0
SZ000988,2018-07-26,1.0,-3.0,
SZ300458,2018-07-26,0.0,-7.0,-5.0
SH600810,2018-07-26,0.0,,-1.0
SH600811,2018-07-26,0.0,,
SZ300101,2018-07-26,0.0,-4.0,
SH601985,2018-07-26,0.0,7.0,33086.0
SZ002131,2018-07-26,0.0,,
SZ002910,2018-07-26,-2.0,,
SH603937,2018-07-26,0.0,,
SZ300649,2018-07-26,0.0,,2.0
SH600198,2018-07-26,1.0,-10.0,7225.0
SH600158,2018-07-26,0.0,-12.0,-13521.0
SZ002161,2018-07-26,0.0,-7.0,1.0
SH601390,2018-07-26,1.0,5.0,
SZ002427,2018-07-26,0.0,,
SH601828,2018-07-26,0.0,,2.0
SZ300075,2018-07-26,0.0,-5.0,6896.0
SZ300678,2018-07-26,0.0,,-1.0
SH600379,2018-07-26,0.0,,
SZ000905,2018-07-26,0.0,-2.0,
SZ000712,2018-07-26,0.0,-1.0,-1.0
SZ002048,2018-07-26,0.0,-5.0,
SH603722,2018-07-26,2.0,,
SH600807,2018-07-26,0.0,,-3.0
SZ000922,2018-07-26,0.0,,
SH600155,2018-07-26,0.0,,
SZ002563,2018-07-26,0.0,3.0,7.0
SZ002642,2018-07-26,0.0,-1.0,1.0
SZ002444,2018-07-26,0.0,3.0,-4445.0
SH600926,2018-07-26,0.0,,
SH603712,2018-07-26,0.0,,-1577.0
SH601168,2018-07-26,0.0,5.0,
SZ002185,2018-07-26,0.0,3.0,3.0
SZ000957,2018-07-26,0.0,4.0,-5256.0
SZ000661,2018-07-26,1.0,181.0,-7.0
SH600197,2018-07-26,0.0,-7.0,
SH600652,2018-07-26,0.0,4.0,1.0
SH601258,2018-07-26,0.0,2.0,
SZ300170,2018-07-26,1.0,10.0,
SZ002481,2018-07-26,0.0,,
SZ002649,2018-07-26,0.0,73.0,
SH601377,2018-07-26,0.0,55.0,
SZ002209,2018-07-26,0.0,,
SH600490,2018-07-26,0.0,-13.0,
SZ300077,2018-07-26,0.0,-14.0,-2.0
SZ002344,2018-07-26,0.0,,
SZ300049,2018-07-26,0.0,,
SZ300422,2018-07-26,0.0,-20.0,-4264.0
SH601669,2018-07-26,0.0,28.0,
SZ000802,2018-07-26,0.0,-6.0,4540.0
SH603515,2018-07-26,0.0,,
SZ300363,2018-07-26,0.0,,
SH600133,2018-07-26,0.0,3.0,
SH600688,2018-07-26,0.0,5.0,
SH600191,2018-07-26,0.0,,
SZ300157,2018-07-26,0.0,,0.0
SZ002292,2018-07-26,0.0,-10.0,13977.0
SZ300312,2018-07-26,0.0,-30.0,
SZ002362,2018-07-26,0.0,5.0,0.0
SZ300598,2018-07-26,0.0,,-1.0
SZ300675,2018-07-26,0.0,,1539.0
SZ002880,2018-07-26,0.0,,
SH600729,2018-07-26,0.0,,3554.0
SH600649,2018-07-26,0.0,4.0,
SH601558,2018-07-26,0.0,,4.0
SZ000639,2018-07-26,0.0,2.0,2.0
SZ002299,2018-07-26,0.0,15.0,2951.0
SZ300331,2018-07-26,0.0,,
SZ300597,2018-07-26,0.0,,-3.0
SZ300397,2018-07-26,0.0,12.0,
SH600545,2018-07-26,0.0,-3.0,
SH600249,2018-07-26,0.0,0.0,2643.0
SH600511,2018-07-26,1.0,16.0,0.0
SH600479,2018-07-26,0.0,7.0,6058.0
SH600010,2018-07-26,0.0,68.0,
SH600150,2018-07-26,0.0,-13.0,6.0
SH600345,2018-07-26,0.0,,
SZ300197,2018-07-26,0.0,,-2141.0
SZ002458,2018-07-26,0.0,,33.0
SZ002859,2018-07-26,1.0,,478.0
SH603336,2018-07-26,0.0,,208.0
SZ002901,2018-07-26,0.0,,
SZ002065,2018-07-26,0.0,61.0,5495.0
SH600828,2018-07-26,0.0,,
SH601169,2018-07-26,0.0,18.0,-22165.0
SZ000915,2018-07-26,0.0,,
SZ300299,2018-07-26,0.0,,
SZ300672,2018-07-26,1.0,,-4.0
SZ002192,2018-07-26,-1.0,-14.0,11364.0
SH600621,2018-07-26,0.0,,
SZ000683,2018-07-26,0.0,,
SZ300376,2018-07-26,0.0,-7.0,5226.0
SH600466,2018-07-26,0.0,,1.0
SH603338,2018-07-26,0.0,,
SZ300585,2018-07-26,0.0,,
SZ002603,2018-07-26,0.0,55.0,1.0
SH600867,2018-07-26,0.0,84.0,19.0
SZ000883,2018-07-26,0.0,6.0,
SH603616,2018-07-26,0.0,,33.0
SH600503,2018-07-26,0.0,-11.0,
SZ300643,2018-07-26,0.0,,
SZ002449,2018-07-26,0.0,,
SH600499,2018-07-26,0.0,1.0,-7.0
SH600846,2018-07-26,0.0,1.0,1.0
SH603305,2018-07-26,0.0,,-728.0
SZ300036,2018-07-26,0.0,104.0,-6348.0
SZ002166,2018-07-26,0.0,,
SH603979,2018-07-26,0.0,4.0,
SH600848,2018-07-26,0.0,2.0,1864.0
SH600136,2018-07-26,0.0,,
SZ300288,2018-07-26,0.0,-4.0,
SZ300188,2018-07-26,0.0,19.0,9.0
SZ002400,2018-07-26,1.0,12.0,-4654.0
SH603689,2018-07-26,0.0,,
SZ300581,2018-07-26,0.0,,
SZ002151,2018-07-26,0.0,-17.0,-4775.0
SH603896,2018-07-26,0.0,,-1.0
SZ300514,2018-07-26,0.0,,
SH600381,2018-07-26,0.0,,
SZ000627,2018-07-26,0.0,,
SZ300677,2018-07-26,0.0,,
SH600966,2018-07-26,0.0,,
SH600718,2018-07-26,1.0,4.0,
SH600623,2018-07-26,1.0,,
SZ000415,2018-07-26,0.0,2.0,
SZ002321,2018-07-26,0.0,-1.0,
SZ300263,2018-07-26,0.0,,
SH601101,2018-07-26,0.0,,
SZ300556,2018-07-26,0.0,,1.0
SH603259,2018-07-26,1.0,119.0,49.0
SZ300520,2018-07-26,0.0,,0.0
SZ000822,2018-07-26,0.0,,
SH600059,2018-07-26,0.0,59.0,11.0
SZ002402,2018-07-26,0.0,2.0,
SZ002419,2018-07-26,0.0,11.0,
SH600756,2018-07-26,0.0,59.0,
SZ000656,2018-07-26,0.0,15.0,2.0
SH603009,2018-07-26,0.0,,
SZ002580,2018-07-26,0.0,,
SZ002701,2018-07-26,0.0,-9.0,5.0
SZ002806,2018-07-26,0.0,,13.0
SZ002490,2018-07-26,0.0,,
SH601117,2018-07-26,0.0,21.0,12.0
SH603258,2018-07-26,1.0,,
SH601086,2018-07-26,0.0,,2.0
SH600530,2018-07-26,0.0,,
SZ300408,2018-07-26,1.0,17.0,1040.0
SH600717,2018-07-26,0.0,4.0,
SZ300485,2018-07-26,0.0,,
SH603886,2018-07-26,0.0,,
SZ002253,2018-07-26,0.0,-2.0,
SH600149,2018-07-26,0.0,-7.0,-1.0
SZ002713,2018-07-26,0.0,,
SZ300364,2018-07-26,0.0,2.0,
SH600901,2018-07-26,0.0,,
SZ002824,2018-07-26,0.0,,
SH600305,2018-07-26,0.0,15.0,2.0
SZ002384,2018-07-26,0.0,,
SZ000541,2018-07-26,1.0,,
SH600898,2018-07-26,0.0,,
SZ300638,2018-07-26,0.0,,-1.0
